query	target	taxid	taxname	taxlineage	fident	alnlen	tstart	tend	tlen	evalue	bits	qtmscore	rmsd
hydrolase_2090_AF3.cif	AF-A0A2E3WXC1-F1-model_v4	2026715	Bdellovibrionaceae bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Bdellovibrionales;f_Bdellovibrionaceae;-_unclassified Bdellovibrionaceae;s_Bdellovibrionaceae bacterium	0.132	324	172	473	497	5.814E-07	203	5.480E-01	9.799E+00
hydrolase_2090_AF3.cif	AF-C3KL46-F1-model_v4	394	Sinorhizobium fredii NGR234	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Sinorhizobium/Ensifer group;g_Sinorhizobium;-_Sinorhizobium fredii group;s_Sinorhizobium fredii;-_Sinorhizobium fredii NGR234	0.139	410	85	467	498	1.212E-06	203	5.959E-01	1.378E+01
hydrolase_2090_AF3.cif	AF-A0A7T9P280-F1-model_v4	258	Sphingobacterium spiritivorum	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium spiritivorum	0.169	266	103	344	350	1.498E-07	202	5.031E-01	5.678E+00
hydrolase_2090_AF3.cif	AF-A0A380CMC3-F1-model_v4	258	Sphingobacterium spiritivorum	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium spiritivorum	0.161	267	103	344	350	1.416E-07	202	5.019E-01	5.631E+00
hydrolase_2090_AF3.cif	AF-A0A420FPH3-F1-model_v4	459529	Sphingobacterium siyangense	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium siyangense	0.132	250	105	335	352	2.354E-07	202	4.870E-01	7.043E+00
hydrolase_2090_AF3.cif	AF-A0A7H0LHL6-F1-model_v4	653931	Sphingomonas alpina	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas alpina	0.158	271	139	391	399	1.585E-07	202	5.046E-01	7.835E+00
hydrolase_2090_AF3.cif	AF-A0A4R8S2F9-F1-model_v4	404941	Mycobacteroides salmoniphilum	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacteroides;s_Mycobacteroides salmoniphilum	0.127	425	7	406	421	8.161E-07	202	5.756E-01	7.616E+00
hydrolase_2090_AF3.cif	AF-A0A0R3FAV9-F1-model_v4	1720573	Mycobacteroides sp. H092	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacteroides;-_unclassified Mycobacteroides;s_Mycobacteroides sp. H092	0.117	418	7	406	423	7.712E-07	202	5.868E-01	8.051E+00
hydrolase_2090_AF3.cif	AF-A0A2R2IMI5-F1-model_v4	1396	Bacillus cereus	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;-_Bacillus cereus group;s_Bacillus cereus	0.164	298	131	412	424	2.388E-06	202	5.801E-01	5.604E+00
hydrolase_2090_AF3.cif	AF-A0A1E4YGR8-F1-model_v4	1860096	Rhizobium sp. YK2	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Rhizobium;-_unclassified Rhizobium;s_Rhizobium sp. YK2	0.157	235	132	342	430	4.202E-06	202	5.378E-01	5.716E+00
hydrolase_2090_AF3.cif	AF-A0A838HWS1-F1-model_v4	2740542	Euzebyaceae bacterium	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Nitriliruptoria;o_Euzebyales;f_Euzebyaceae;-_unclassified Euzebyaceae;s_Euzebyaceae bacterium	0.100	427	12	405	434	6.888E-07	202	5.468E-01	7.456E+00
hydrolase_2090_AF3.cif	AF-A0A285Y4P4-F1-model_v4	1855304	Rhizobium sp. AN5	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Rhizobium;-_unclassified Rhizobium;s_Rhizobium sp. AN5	0.147	319	41	334	440	5.574E-06	202	6.173E-01	7.736E+00
hydrolase_2090_AF3.cif	AF-A0A846L5R9-F1-model_v4	2756240	Agrobacterium sp. NCIB 9042	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_unclassified Agrobacterium;s_Agrobacterium sp. NCIB 9042	0.146	315	41	334	440	5.268E-06	202	6.233E-01	7.770E+00
hydrolase_2090_AF3.cif	AF-A0A4D7Y6R5-F1-model_v4	358	Agrobacterium tumefaciens	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_Agrobacterium tumefaciens complex;s_Agrobacterium tumefaciens	0.145	317	41	334	440	3.971E-06	202	6.110E-01	7.361E+00
hydrolase_2090_AF3.cif	AF-A0A651I595-F1-model_v4	2052180	Phycisphaerales bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Phycisphaerae;o_Phycisphaerales;-_unclassified Phycisphaerales;s_Phycisphaerales bacterium	0.179	239	15	236	297	6.988E-06	201	5.699E-01	4.146E+00
hydrolase_2090_AF3.cif	AF-A0A7X5YNN2-F1-model_v4	470446	Sphingobacterium kitahiroshimense	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium kitahiroshimense	0.154	253	103	331	349	1.008E-07	201	4.610E-01	7.185E+00
hydrolase_2090_AF3.cif	AF-A0A523NFX8-F1-model_v4	2026780	Planctomycetota bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;s_Planctomycetota bacterium	0.182	236	158	376	413	1.098E-05	201	5.743E-01	3.784E+00
hydrolase_2090_AF3.cif	AF-A0A0R3ESQ4-F1-model_v4	1720568	Mycobacteroides sp. H072	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacteroides;-_unclassified Mycobacteroides;s_Mycobacteroides sp. H072	0.118	422	7	406	423	1.436E-06	201	5.954E-01	7.137E+00
hydrolase_2090_AF3.cif	AF-A0A837ZYM1-F1-model_v4	2750814	Mycobacteroides sp. LB1	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacteroides;-_unclassified Mycobacteroides;s_Mycobacteroides sp. LB1	0.123	421	10	408	423	1.083E-06	201	5.746E-01	7.873E+00
hydrolase_2090_AF3.cif	AF-A0A178XP19-F1-model_v4	1472378	Ensifer glycinis	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Sinorhizobium/Ensifer group;g_Ensifer;s_Ensifer glycinis	0.143	272	156	402	439	2.133E-06	201	5.551E-01	4.487E+00
hydrolase_2090_AF3.cif	AF-A0A546Y6P4-F1-model_v4	358	Agrobacterium tumefaciens	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_Agrobacterium tumefaciens complex;s_Agrobacterium tumefaciens	0.141	319	41	339	440	3.352E-06	201	6.094E-01	7.472E+00
hydrolase_2090_AF3.cif	AF-A0A368YD35-F1-model_v4	314236	Phyllobacterium bourgognense	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Phyllobacteriaceae;g_Phyllobacterium;s_Phyllobacterium bourgognense	0.164	256	175	409	453	2.133E-06	201	5.336E-01	5.072E+00
hydrolase_2090_AF3.cif	AF-A0A3D3Z557-F1-model_v4	2026748	Hyphomonadaceae bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomonadales;f_Hyphomonadaceae;-_unclassified Hyphomonadaceae;s_Hyphomonadaceae bacterium	0.178	224	149	353	472	3.352E-06	201	5.193E-01	4.291E+00
hydrolase_2090_AF3.cif	AF-A0A5B8L5M6-F1-model_v4	2599600	Nitratireductor sp. SY7	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Phyllobacteriaceae;g_Nitratireductor;-_unclassified Nitratireductor;s_Nitratireductor sp. SY7	0.171	227	287	487	517	1.162E-05	201	5.491E-01	3.884E+00
hydrolase_2090_AF3.cif	AF-A0A2N3CN00-F1-model_v4	2013665	Alphaproteobacteria bacterium HGW-Alphaproteobacteria-2	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;-_unclassified Alphaproteobacteria;s_Alphaproteobacteria bacterium HGW-Alphaproteobacteria-2	0.149	308	2	270	320	1.357E-06	200	5.735E-01	5.563E+00
hydrolase_2090_AF3.cif	AF-D7VPL8-F1-model_v4	525373	Sphingobacterium spiritivorum ATCC 33861	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium spiritivorum;-_Sphingobacterium spiritivorum ATCC 33861	0.149	267	103	344	350	2.789E-07	200	5.069E-01	5.687E+00
hydrolase_2090_AF3.cif	AF-A0A3L6VTY9-F1-model_v4	112090	Aphanomyces astaci	-_cellular organisms;d_Eukaryota;-_Sar;-_Stramenopiles;p_Oomycota;o_Saprolegniales;f_Saprolegniaceae;g_Aphanomyces;s_Aphanomyces astaci	0.160	256	125	351	366	1.520E-06	200	4.954E-01	8.730E+00
hydrolase_2090_AF3.cif	AF-A0A1V9Y4V8-F1-model_v4	1202772	Achlya hypogyna	-_cellular organisms;d_Eukaryota;-_Sar;-_Stramenopiles;p_Oomycota;o_Saprolegniales;f_Saprolegniaceae;g_Achlya;s_Achlya hypogyna	0.176	260	135	366	381	2.636E-07	200	4.725E-01	1.116E+01
hydrolase_2090_AF3.cif	AF-A0A3D4RPY0-F1-model_v4	2049432	Chromatiaceae bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;-_unclassified Chromatiaceae;s_Chromatiaceae bacterium	0.175	245	173	388	433	1.357E-06	200	5.130E-01	5.146E+00
hydrolase_2090_AF3.cif	AF-A0A6A7ZPI6-F1-model_v4	382	Sinorhizobium meliloti	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Sinorhizobium/Ensifer group;g_Sinorhizobium;s_Sinorhizobium meliloti	0.142	406	52	433	463	1.800E-06	200	5.959E-01	1.462E+01
hydrolase_2090_AF3.cif	AF-A0A7U2K6J5-F1-model_v4	83219	Sulfitobacter mediterraneus	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Roseobacteraceae;g_Sulfitobacter;s_Sulfitobacter mediterraneus	0.160	225	288	489	515	5.051E-05	200	5.844E-01	3.423E+00
hydrolase_2090_AF3.cif	AF-A0A1R4ABW0-F1-model_v4	1133968	Babesia microti strain RI	-_cellular organisms;d_Eukaryota;-_Sar;-_Alveolata;p_Apicomplexa;c_Aconoidasida;o_Piroplasmida;f_Babesiidae;g_Babesia;s_Babesia microti;-_Babesia microti strain RI	0.130	192	615	785	971	1.230E-05	200	4.800E-01	3.498E+00
hydrolase_2090_AF3.cif	AF-A0A1I1K1Y3-F1-model_v4	517719	Pseudooceanicola nitratireducens	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudooceanicola;s_Pseudooceanicola nitratireducens	0.174	270	3	228	306	9.530E-08	199	4.770E-01	6.311E+00
hydrolase_2090_AF3.cif	AF-A0A7V2H831-F1-model_v4	2026778	Phycisphaerae bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Phycisphaerae;-_unclassified Phycisphaerae;s_Phycisphaerae bacterium	0.204	186	52	225	315	2.994E-06	199	4.504E-01	5.908E+00
hydrolase_2090_AF3.cif	AF-A0A4Q1EUW7-F1-model_v4	713556	Chryseobacterium sp. CH21	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Weeksellaceae;-_Chryseobacterium group;g_Chryseobacterium;-_unclassified Chryseobacterium;s_Chryseobacterium sp. CH21	0.154	253	97	324	338	6.152E-07	199	4.992E-01	6.149E+00
hydrolase_2090_AF3.cif	AF-A0A5M6CGN8-F1-model_v4	2608000	Flavobacterium baculatum	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium baculatum	0.141	255	103	335	349	1.775E-07	199	4.668E-01	6.863E+00
hydrolase_2090_AF3.cif	AF-A0A1P8E4T1-F1-model_v4	1933220	Sphingobacterium sp. B29	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;-_unclassified Sphingobacterium;s_Sphingobacterium sp. B29	0.132	250	105	335	352	4.638E-07	199	4.901E-01	6.997E+00
hydrolase_2090_AF3.cif	AF-A0A176FU39-F1-model_v4	1822235	Roseovarius sp. HI0049	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Roseobacteraceae;g_Roseovarius;-_unclassified Roseovarius;s_Roseovarius sp. HI0049	0.177	186	156	326	419	3.214E-05	199	4.999E-01	3.231E+00
hydrolase_2090_AF3.cif	AF-A0A7W6DAV9-F1-model_v4	1636188	Rhizobium azooxidifex	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Rhizobium;s_Rhizobium azooxidifex	0.177	236	124	334	422	3.037E-05	199	5.778E-01	3.488E+00
hydrolase_2090_AF3.cif	AF-A0A0R3INI6-F1-model_v4	1720565	Mycobacteroides sp. H001	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacteroides;-_unclassified Mycobacteroides;s_Mycobacteroides sp. H001	0.120	422	7	406	423	1.283E-06	199	5.866E-01	7.163E+00
hydrolase_2090_AF3.cif	AF-A0A0S8AIL8-F1-model_v4	1703400	Desulfobacterales bacterium SG8_35	-_cellular organisms;d_Bacteria;p_Proteobacteria;-_delta/epsilon subdivisions;c_Deltaproteobacteria;o_Desulfobacterales;-_unclassified Desulfobacterales;s_Desulfobacterales bacterium SG8_35	0.121	246	154	376	427	4.202E-06	199	5.348E-01	4.465E+00
hydrolase_2090_AF3.cif	AF-A0A7W2GMD5-F1-model_v4	1909294	Hyphomicrobiales bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;-_unclassified Hyphomicrobiales;s_Hyphomicrobiales bacterium	0.168	231	125	334	440	2.870E-05	199	5.712E-01	3.884E+00
hydrolase_2090_AF3.cif	AF-A0A1B9V595-F1-model_v4	358	Agrobacterium tumefaciens	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_Agrobacterium tumefaciens complex;s_Agrobacterium tumefaciens	0.148	317	41	334	440	4.979E-06	199	6.088E-01	7.545E+00
hydrolase_2090_AF3.cif	AF-A0A7Z8KAE8-F1-model_v4	2303425	Rhizobium sp. AU243	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Rhizobium;-_unclassified Rhizobium;s_Rhizobium sp. AU243	0.146	314	41	334	440	4.979E-06	199	6.105E-01	7.854E+00
hydrolase_2090_AF3.cif	AF-A0A0K0XVE0-F1-model_v4	1579979	Wenzhouxiangella marina	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Wenzhouxiangellaceae;g_Wenzhouxiangella;s_Wenzhouxiangella marina	0.157	242	170	395	440	1.301E-05	199	5.719E-01	4.482E+00
hydrolase_2090_AF3.cif	AF-A0A1S7SM76-F1-model_v4	1183421	Agrobacterium fabacearum CFBP 5771	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_Agrobacterium tumefaciens complex;s_Agrobacterium fabacearum;-_Agrobacterium fabacearum CFBP 5771	0.147	318	42	335	441	4.705E-06	199	6.060E-01	7.525E+00
hydrolase_2090_AF3.cif	AF-A0A4Z0LBX4-F1-model_v4	2562683	Flavobacterium humi	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium humi	0.133	314	202	494	523	1.098E-05	199	6.504E-01	7.692E+00
hydrolase_2090_AF3.cif	AF-A0A024J4D2-F1-model_v4	358	Agrobacterium tumefaciens	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_Agrobacterium tumefaciens complex;s_Agrobacterium tumefaciens	0.139	244	99	308	332	5.898E-06	198	5.339E-01	4.632E+00
hydrolase_2090_AF3.cif	AF-B8ELL6-F1-model_v4	395965	Methylocella silvestris BL2	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Beijerinckiaceae;g_Methylocella;s_Methylocella silvestris;-_Methylocella silvestris BL2	0.156	237	122	328	405	7.824E-06	198	5.359E-01	3.915E+00
hydrolase_2090_AF3.cif	AF-A0A5R8QIT7-F1-model_v4	544938	Methylocystis sp. B8	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Methylocystaceae;g_Methylocystis;-_unclassified Methylocystis;s_Methylocystis sp. B8	0.128	349	43	360	406	3.971E-06	198	5.880E-01	1.078E+01
hydrolase_2090_AF3.cif	AF-A0A135P029-F1-model_v4	2052828	Agrobacterium bohemicum	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;s_Agrobacterium bohemicum	0.147	319	41	335	443	1.098E-05	198	6.377E-01	7.033E+00
hydrolase_2090_AF3.cif	AF-H8YW71-F1-model_v4	631362	Thiorhodovibrio sp. 970	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;g_Thiorhodovibrio;-_unclassified Thiorhodovibrio;s_Thiorhodovibrio sp. 970	0.130	252	214	454	485	1.162E-05	198	5.788E-01	4.917E+00
hydrolase_2090_AF3.cif	AF-C2FYE9-F1-model_v4	525372	Sphingobacterium spiritivorum ATCC 33300	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium spiritivorum;-_Sphingobacterium spiritivorum ATCC 33300	0.169	266	103	344	350	3.699E-07	197	5.097E-01	5.623E+00
hydrolase_2090_AF3.cif	AF-A0A7C9BMW2-F1-model_v4	2656644	Burkholderia sp. BE17	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia;-_unclassified Burkholderia;s_Burkholderia sp. BE17	0.148	344	13	330	361	3.547E-06	197	6.039E-01	1.477E+01
hydrolase_2090_AF3.cif	AF-A0A098T769-F1-model_v4	1547437	Hoeflea sp. BAL378	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Phyllobacteriaceae;g_Hoeflea;-_unclassified Hoeflea;s_Hoeflea sp. BAL378	0.173	242	117	328	423	1.631E-05	197	5.552E-01	3.767E+00
hydrolase_2090_AF3.cif	AF-A0A0S8DK41-F1-model_v4	1704024	Nitrospira bacterium SG8_35_1	-_cellular organisms;d_Bacteria;p_Nitrospirae;c_Nitrospira;-_unclassified Nitrospira;s_Nitrospira bacterium SG8_35_1	0.135	244	158	380	426	1.038E-05	197	5.421E-01	4.497E+00
hydrolase_2090_AF3.cif	AF-A0A1C1YY77-F1-model_v4	1480615	Hoeflea olei	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Phyllobacteriaceae;g_Hoeflea;s_Hoeflea olei	0.162	240	136	341	439	1.038E-05	197	5.403E-01	3.709E+00
hydrolase_2090_AF3.cif	AF-A0A357X5D9-F1-model_v4	361	Agrobacterium sp.	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_unclassified Agrobacterium;s_Agrobacterium sp.	0.144	319	41	339	440	4.705E-06	197	6.099E-01	7.441E+00
hydrolase_2090_AF3.cif	AF-A0A356KTT5-F1-model_v4	2026780	Planctomycetota bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;s_Planctomycetota bacterium	0.154	266	173	419	451	6.988E-06	197	5.649E-01	5.827E+00
hydrolase_2090_AF3.cif	AF-A0A2P7B3W3-F1-model_v4	1520277	Phyllobacterium sophorae	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Phyllobacteriaceae;g_Phyllobacterium;s_Phyllobacterium sophorae	0.147	408	43	426	457	3.352E-06	197	6.065E-01	1.644E+01
hydrolase_2090_AF3.cif	AF-A0A257HT02-F1-model_v4	2015569	Alphaproteobacteria bacterium PA1	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;-_unclassified Alphaproteobacteria;s_Alphaproteobacteria bacterium PA1	0.203	246	180	405	628	6.604E-06	197	5.573E-01	4.230E+00
hydrolase_2090_AF3.cif	AF-A0A1T5GH53-F1-model_v4	619805	Soonwooa buanensis	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Weeksellaceae;-_Chryseobacterium group;g_Soonwooa;s_Soonwooa buanensis	0.163	251	103	333	349	4.383E-07	196	4.764E-01	6.806E+00
hydrolase_2090_AF3.cif	AF-A0A7G5Z5F9-F1-model_v4	653931	Sphingomonas alpina	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas alpina	0.170	270	120	373	380	2.636E-07	196	4.959E-01	8.040E+00
hydrolase_2090_AF3.cif	AF-A0A0Q8P904-F1-model_v4	1736486	Kitasatospora sp. Root187	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Kitasatospora;-_unclassified Kitasatospora;s_Kitasatospora sp. Root187	0.134	410	7	385	420	6.510E-07	196	5.400E-01	8.517E+00
hydrolase_2090_AF3.cif	AF-A0A7W5D881-F1-model_v4	2587027	Variovorax sp. Sphag1AA	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Variovorax;-_unclassified Variovorax;s_Variovorax sp. Sphag1AA	0.141	248	162	392	427	2.713E-05	196	5.883E-01	3.885E+00
hydrolase_2090_AF3.cif	AF-A0A178H7J1-F1-model_v4	359	Agrobacterium rhizogenes	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;s_Agrobacterium rhizogenes	0.143	314	41	334	440	6.241E-06	196	6.085E-01	7.882E+00
hydrolase_2090_AF3.cif	AF-A0A2A6NS95-F1-model_v4	2035455	Sinorhizobium sp. BJ1	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Sinorhizobium/Ensifer group;g_Sinorhizobium;-_unclassified Sinorhizobium;s_Sinorhizobium sp. BJ1	0.188	207	168	358	447	2.829E-06	196	4.604E-01	4.930E+00
hydrolase_2090_AF3.cif	AF-A0A254UV96-F1-model_v4	1973004	Thioclava sp. JM3	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Thioclava;-_unclassified Thioclava;s_Thioclava sp. JM3	0.147	230	291	492	521	6.604E-06	196	5.265E-01	4.679E+00
hydrolase_2090_AF3.cif	AF-A0A150H1L2-F1-model_v4	33097	Gonium pectorale	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Chlorophyta;-_core chlorophytes;c_Chlorophyceae;-_CS clade;o_Chlamydomonadales;f_Volvocaceae;g_Gonium;s_Gonium pectorale	0.170	182	414	579	773	4.202E-06	196	4.564E-01	3.604E+00
hydrolase_2090_AF3.cif	AF-A0A397F287-F1-model_v4	112090	Aphanomyces astaci	-_cellular organisms;d_Eukaryota;-_Sar;-_Stramenopiles;p_Oomycota;o_Saprolegniales;f_Saprolegniaceae;g_Aphanomyces;s_Aphanomyces astaci	0.176	260	126	355	370	8.635E-07	195	4.914E-01	9.777E+00
hydrolase_2090_AF3.cif	AF-A0A0Q7AAY9-F1-model_v4	1736437	Rhizobium sp. Root1240	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Rhizobium;-_unclassified Rhizobium;s_Rhizobium sp. Root1240	0.161	328	40	340	379	9.809E-06	195	6.431E-01	7.989E+00
